Temperature (°C),Humidity (%),Soil Moisture (%),Light Intensity,Pressure (hPa),Predicted Crop
15.04451299,93.34718235,97.58238122,1,955.9891291,Cotton
24.61205415,51.57458877,67.82902003,0,1034.958045,Cotton
36.04926086,45.82686857,63.78936966,0,1022.145172,Tobacco
23.71556453,59.56574958,14.9101665,1,1016.28673,Cabbage
33.90648373,59.07350923,58.88750376,0,986.7485707,Sorghum
16.13519047,54.31059097,33.19520297,0,987.1713063,Potato
26.72110211,51.99318853,64.05096362,1,951.6504221,Pulses
42.87070153,95.61085288,49.50308287,0,1006.279939,Mustard
15.82172993,41.30512918,13.24506322,0,1000.391997,Barley
16.8226511,66.35840472,44.97610177,1,1029.847702,Peas
27.25735527,58.341433,93.99413139,1,1011.463226,Cotton
22.37153759,60.94668876,19.35882223,0,1024.844289,Cabbage
29.79096204,46.5360665,27.63149215,1,1019.05328,Sorghum
21.08034368,94.007285,59.38211107,0,1000.561695,Cotton
27.97405977,69.25582374,96.76910287,1,1001.215221,Cotton
32.79335897,74.88352811,88.88055119,1,993.4992107,Cabbage
37.40433926,82.788517,22.55701539,0,1002.532401,Sugarcane
31.40971145,70.81182907,1.616220105,0,964.7781651,Chili
43.27574002,89.89595127,26.48496696,0,1035.957517,Sugarcane
17.96782638,47.18312548,58.05434796,1,952.5311035,Maize
23.42820825,37.82496383,44.23246843,0,1034.966587,Millets
15.65085343,36.36372237,70.39863031,0,982.6248819,Pulses
29.98170349,40.00335199,72.2123953,1,1014.23292,Pulses
18.61694434,49.1944009,32.62666869,1,1027.860561,Millets
17.78012324,33.78993417,40.68270763,0,1024.884127,Onion
28.67894373,47.23689632,58.94710141,1,983.7091189,Pulses
28.60890453,39.12193878,4.391589079,1,1042.838075,Tobacco
18.596631,68.73615289,21.86994588,1,989.2490808,Tomato
16.43812391,41.13683975,31.31939804,0,1025.529573,Cauliflower
19.41650398,87.47919052,99.58525207,1,1010.538397,Cotton
22.77419615,85.58030795,6.282823619,1,959.5604214,Cabbage
44.286406,89.76553132,32.9794842,0,996.6676688,Brinjal
38.85397547,73.39801624,47.94856188,1,951.93064,Potato
29.99662032,73.1120909,83.79955502,0,1048.555089,Maize
15.46035139,63.06279245,31.76950438,1,960.6778134,Barley
30.13661808,95.63992222,56.32002922,0,986.5133733,Mustard
21.05262969,30.31046654,24.57696853,1,994.9659993,Mustard
37.97204018,97.05280378,3.33855205,0,995.6301754,Rice
22.21082961,39.71677935,13.93328621,0,966.8201297,Onion
35.91260103,81.70842703,14.16874283,0,970.0465786,Rice
15.00625016,30.0570539,76.15139777,1,951.1491343,Cotton
16.82891913,74.36641033,83.93579086,1,1018.716455,Cotton
34.68196551,71.99148858,28.86674737,0,1036.509097,Cabbage
24.50923433,57.66257188,58.86619211,1,964.9509735,Cotton
27.88918024,85.97942015,46.62124293,0,976.3028298,Mustard
18.19587055,89.14208049,82.77432628,1,980.6818173,Cotton
36.73191984,91.6658862,27.05818948,0,1017.100905,Sugarcane
29.80938316,36.08201365,20.89954216,0,950.0988259,Sorghum
22.94024316,68.72801344,54.99191494,0,975.9791126,Cotton
34.5656334,36.79928305,94.83247101,1,1018.676069,Sorghum
43.83079333,83.26107913,16.45853167,1,1033.043146,Sugarcane
19.43871596,89.38445219,19.79347026,0,1024.38365,Cabbage
44.05154299,50.12715599,88.03113728,0,1014.544934,Barley
38.57930205,49.86398331,63.26245407,1,1011.68947,Barley
24.90079293,99.37385234,68.75663901,1,1001.557493,Cotton
39.66350737,84.12437236,58.88140335,1,998.0931594,Cauliflower
29.2105078,89.20169912,65.56439786,1,992.3136069,Cotton
23.65382423,82.75538808,70.19756549,1,1008.039108,Pulses
42.07790445,55.22248629,46.77430397,0,953.6714483,Tomato
44.67747637,43.34541472,50.66557217,1,975.5692001,Millets
43.69151819,78.19634551,14.76944555,1,1022.933552,Sugarcane
20.14917025,74.20369168,16.19400689,1,1036.988354,Tobacco
20.14154302,76.70447843,61.7171929,0,974.2093778,Maize
28.38847031,66.20492382,45.47235458,0,1016.656749,Mustard
23.00848357,78.13583776,43.23743385,0,999.7437759,Brinjal
26.90493301,98.66442965,3.735116965,0,998.742382,Chili
37.08155177,77.54592987,67.56630372,1,985.5908702,Tobacco
26.03588176,61.40485476,29.39837103,0,985.6279882,Chili
39.71716276,38.47244038,85.82507558,1,970.2736682,Tobacco
34.68504786,58.66298926,69.62559786,0,978.2795428,Tobacco
38.55925009,69.365445,72.2423696,1,1031.72315,Potato
24.74457153,74.33112883,99.89719481,0,974.7025253,Maize
26.28047729,36.3326959,35.88564609,1,989.238379,Tobacco
29.58274407,39.93408792,87.04741,1,1027.068927,Pulses
27.73715883,89.76705539,50.4658131,0,1015.779106,Cotton
41.45307155,69.4641071,70.31017079,1,1023.646522,Tobacco
21.66676278,88.24322824,90.70554493,1,959.0881775,Pulses
17.07801438,38.17698596,24.36769518,1,1037.384145,Chili
20.705751,96.88613713,27.93131341,0,1020.963864,Brinjal
37.67979916,64.02953661,35.30947901,0,1023.755211,Cauliflower
16.83757403,38.8082032,31.23586681,0,1036.275468,Onion
41.26433465,49.55950831,29.67065911,1,980.8044064,Wheat
19.62102677,48.35633167,94.737521,1,1005.390452,Cotton
36.50230845,50.80721341,31.13034698,1,1019.253177,Brinjal
22.18508474,75.52032268,79.27630705,0,1025.297378,Maize
23.6756712,42.48399817,91.68147018,1,1006.653132,Pulses
44.07308733,51.95771007,20.80172404,0,963.8139375,Wheat
33.80407157,60.00404115,29.47482483,0,1018.31965,Onion
21.29508729,38.48458379,47.32306456,0,1028.013925,Mustard
26.65800058,50.52327403,29.56923214,0,973.9264197,Tomato
44.76876876,50.08787201,56.07513641,0,1009.807793,Chili
41.60716702,81.37627904,83.52715692,0,981.5278051,Potato
41.01223008,82.17433437,35.73407675,0,1042.597284,Millets
44.46374008,40.94724194,51.68195169,0,1035.123888,Millets
16.98836557,66.13594375,37.17160545,0,1045.181594,Tobacco
30.65159182,41.35368707,29.15059683,1,1023.843851,Tomato
28.68686596,80.49639367,60.37915315,0,987.2771307,Maize
20.79017244,94.03702456,65.14273838,1,1037.687853,Cotton
27.85250414,40.13276703,16.43621798,1,988.1585956,Millets
17.60674758,85.80557813,29.86020068,1,960.1079949,Peas
30.52569757,41.28792764,3.597841141,1,981.7432744,Cabbage
22.36837237,98.28314358,0.61839251,0,1041.964113,Potato
23.18953608,57.00542827,84.80866711,0,988.576576,Cotton
40.04176611,39.2164328,31.19630455,0,1036.299702,Cauliflower
42.77154898,58.78214877,18.00795634,0,1015.082698,Wheat
21.33344417,72.19895718,82.95082258,0,961.0698327,Maize
30.26290096,69.37873405,95.46806166,1,990.197992,Groundnut
22.47463959,39.0156074,85.40826382,1,985.7547075,Pulses
15.2908835,42.0525574,29.2923285,1,952.5102077,Groundnut
28.86095641,30.3232533,9.466265985,1,954.7361343,Sorghum
32.905527,88.48578973,90.38701334,1,1011.653836,Groundnut
35.83198394,72.01628558,57.929786,1,1010.65839,Onion
38.86682046,39.14952714,74.06078,0,1029.981394,Potato
22.12039059,87.33163468,19.54596745,1,960.2549145,Brinjal
34.43723696,32.11521385,79.85863788,0,1029.351796,Tomato
26.211264,68.29563516,50.16679646,0,986.3046525,Maize
26.00558593,80.26278438,69.04106168,1,1015.838687,Maize
25.11866386,71.68230344,18.66332305,0,956.9761052,Mustard
32.48648388,42.99016784,73.11864597,1,956.0790071,Sorghum
24.43733039,95.32925369,96.61686675,0,1035.061935,Cotton
41.42776172,30.04552208,13.21670553,1,998.8122877,Rice
44.52865344,90.27276524,49.00973872,0,993.197563,Potato
40.15327101,50.9833257,13.74185356,1,954.283257,Sugarcane
31.29417082,36.0361683,62.45818077,1,965.0006717,Mustard
42.00613461,90.85862507,49.01744398,0,995.8788194,Cabbage
32.04616889,35.79621649,20.57143431,1,955.0683218,Groundnut
21.25670995,94.17549963,66.67735069,0,1036.067489,Cotton
32.35487506,30.80904866,64.9270315,0,982.9717754,Cauliflower
37.1348786,83.8418153,32.73863635,1,978.3519808,Cauliflower
30.0256363,74.35097335,35.28817152,0,989.3388925,Peas
26.74804003,55.63518931,90.57337731,1,973.7478755,Pulses
42.20678544,44.93758271,27.94932656,1,966.5991331,Sugarcane
42.88479917,50.14797399,76.13329395,0,1029.482802,Cabbage
28.22729125,75.47238329,46.33976739,1,985.3028091,Potato
40.82599745,65.67439217,93.08630882,0,1038.235342,Groundnut
34.76052091,59.6357672,7.088084277,0,996.8875366,Tobacco
16.4671725,55.69979557,99.39143145,0,1021.639598,Cotton
33.21377311,86.3250921,61.49810135,1,992.4217434,Onion
16.36353901,74.52453645,24.44499062,1,1017.319147,Potato
23.53428601,57.38509867,34.74844087,0,1023.056012,Chili
16.91067184,90.62216637,37.37629414,0,976.5561492,Tobacco
30.53236337,42.39846545,19.13286538,1,991.8480996,Tobacco
29.50376428,78.10277738,59.69682642,0,1034.180902,Pulses
36.1831362,43.64811513,23.72743109,1,999.9085415,Wheat
17.11936933,62.80071043,32.642752,1,1008.798787,Cauliflower
29.15169961,33.48614066,18.63355272,0,1014.297936,Barley
43.50181597,47.84277165,26.23012989,0,1034.817297,Sugarcane
41.12923043,77.59732512,31.99454046,1,1022.553634,Onion
38.61897842,98.93333777,95.76249263,1,1032.716023,Cabbage
36.58444128,85.79656833,78.60253757,1,973.251479,Peas
39.67224201,42.44050702,18.85083688,1,971.0908739,Rice
44.39072117,44.76817407,48.69198381,1,972.8266532,Millets
15.04189059,99.59584193,12.90321514,0,1025.506264,Chili
29.18285978,86.40159707,16.79341234,1,956.5876182,Sorghum
40.79837734,31.93355737,8.659076909,0,1044.606879,Sugarcane
22.56555432,34.5357031,27.87940865,0,1024.317598,Onion
32.4589191,89.19620171,47.05308773,0,965.1078084,Cauliflower
39.33149902,76.43209255,77.63264561,1,999.9677901,Barley
43.53701224,59.88866905,38.75877997,1,1043.856884,Tomato
33.92886038,33.6256025,32.28066999,0,988.0120451,Brinjal
17.10814182,47.75639743,83.56121295,0,1009.493017,Cotton
29.78335452,85.23297352,68.0354255,0,963.3763402,Cotton
43.83334089,41.58582757,26.90899687,1,1007.95008,Wheat
29.24332209,72.44730425,65.58639428,0,963.4903039,Maize
27.02560892,72.91920298,97.2768641,1,981.6626109,Pulses
22.70632358,62.21174578,63.66690367,0,1039.75812,Cotton
27.55152719,50.89079566,87.62371191,1,977.9880966,Pulses
38.04004436,94.94376106,90.28506569,0,952.9775071,Millets
33.91589191,67.10869532,5.337375028,0,973.5241637,Mustard
19.67868525,77.59185759,23.95333563,1,955.5555288,Chili
33.72209223,33.42841301,31.66323106,1,1014.401673,Potato
40.75082733,85.85549252,43.22197015,1,950.4540121,Barley
29.8657539,53.5158392,33.12853778,0,1037.305792,Tobacco
24.76036062,58.37911818,35.36243339,0,1046.296168,Onion
33.10302074,78.27846352,34.86696821,0,1032.958561,Tomato
28.718097,94.39550174,30.23372793,0,1001.314173,Peas
21.31936744,39.50481972,38.00395186,1,1006.206953,Brinjal
28.07113004,39.64706914,73.95378968,0,1006.523049,Pulses
18.97603366,39.30085661,58.67207106,1,1035.981903,Cotton
39.61667296,57.2047801,73.52581055,0,1027.806474,Sorghum
37.09844815,38.42101475,41.01797027,1,1002.859781,Cabbage
16.55330282,83.83490119,22.73542492,1,1040.93283,Tomato
28.69826972,81.31728389,74.55958566,1,996.9016296,Cotton
17.47745896,44.39706869,63.20347847,1,965.617455,Cotton
15.11173618,49.6014355,44.63702,0,964.4525293,Cabbage
33.28907778,39.93018412,48.85458747,0,1048.269051,Chili
18.65255571,86.30480594,76.92569154,1,1043.611936,Cotton
38.30009579,87.51044742,91.90845589,1,1044.476145,Potato
23.00149371,98.69223012,33.02584414,1,954.366437,Tomato
38.28716055,95.42743422,56.22919068,0,986.8869024,Millets
24.51984688,93.48092257,84.19991989,0,985.211759,Pulses
31.30851011,46.87383415,59.51892243,0,1005.755119,Mustard
17.63189005,39.77098683,36.75987336,1,990.4085397,Groundnut
21.91950478,34.85077069,31.7533358,1,960.0651046,Cabbage
35.10660903,49.22308938,95.04245371,1,1016.27023,Potato
17.86757891,67.94130508,89.17112463,0,961.3107558,Cotton
19.5541797,64.84038497,51.65868346,1,1022.47111,Cotton
15.38360924,32.20224185,73.47830217,0,984.1642786,Pulses
25.73288065,59.71941743,99.11411529,0,1000.306665,Pulses
33.23172001,86.39847081,38.11537358,1,967.8682216,Brinjal
